relay_timestamp,packet_num,source_ip,source_port,dest_ip,dest_port,bytes,x,y,z,yaw,unity_timestamp,unity_x,unity_z,scale_factor
2026-03-08 20:58:23.985,298,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2955822944641114","""y"":-0.25845181941986086","""z"":2.8254501819610597","""yaw"":156.82379150390626","""timestamp"":37.401920318603519","""unity_x"":3.8906373977661135","""unity_z"":8.484835624694825","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.007,299,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2955822944641114","""y"":-0.25845181941986086","""z"":2.8254501819610597","""yaw"":156.82379150390626","""timestamp"":37.512535095214847","""unity_x"":3.8906373977661135","""unity_z"":8.484835624694825","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.119,300,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2745394706726075","""y"":-0.25845181941986086","""z"":2.7891926765441896","""yaw"":156.82379150390626","""timestamp"":37.62425231933594","""unity_x"":3.8274457454681398","""unity_z"":8.375953674316407","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.230,301,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.2454549074172974","""y"":-0.25845181941986086","""z"":2.7271530628204347","""yaw"":156.82379150390626","""timestamp"":37.7354621887207","""unity_x"":3.7401046752929689","""unity_z"":8.189648628234864","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.340,302,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2454549074172974","""y"":-0.25845181941986086","""z"":2.7271530628204347","""yaw"":156.82379150390626","""timestamp"":37.84589385986328","""unity_x"":3.7401046752929689","""unity_z"":8.189648628234864","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.510,303,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2454549074172974","""y"":-0.25845181941986086","""z"":2.7271530628204347","""yaw"":156.82379150390626","""timestamp"":37.95750427246094","""unity_x"":3.7401046752929689","""unity_z"":8.189648628234864","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.561,304,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2454549074172974","""y"":-0.25845181941986086","""z"":2.7271530628204347","""yaw"":156.82379150390626","""timestamp"":38.06782150268555","""unity_x"":3.7401046752929689","""unity_z"":8.189648628234864","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.673,305,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2454549074172974","""y"":-0.25845181941986086","""z"":2.7271530628204347","""yaw"":156.82379150390626","""timestamp"":38.17942428588867","""unity_x"":3.7401046752929689","""unity_z"":8.189648628234864","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.788,306,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.3006914854049683","""y"":-0.25845181941986086","""z"":2.6997053623199465","""yaw"":156.82379150390626","""timestamp"":38.28993606567383","""unity_x"":3.905980348587036","""unity_z"":8.107223510742188","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:24.895,307,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.3863056898117066","""y"":-0.25845181941986086","""z"":2.6636416912078859","""yaw"":156.82379150390626","""timestamp"":38.401527404785159","""unity_x"":4.163080215454102","""unity_z"":7.9989237785339359","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.032,308,10.30.138.30,45520,10.30.135.228,8888,214,"{""x"":1.4719762802124024","""y"":-0.25845181941986086","""z"":2.628404378890991","""yaw"":156.82379150390626","""timestamp"":38.5128173828125","""unity_x"":4.42034912109375","""unity_z"":7.893106460571289","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.179,309,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.5622332096099854","""y"":-0.25845181941986086","""z"":2.605879068374634","""yaw"":156.82379150390626","""timestamp"":38.62471389770508","""unity_x"":4.6913909912109379","""unity_z"":7.825462818145752","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.229,310,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.6532323360443116","""y"":-0.25845181941986086","""z"":2.588714122772217","""yaw"":156.82379150390626","""timestamp"":38.73595428466797","""unity_x"":4.964661598205566","""unity_z"":7.773916244506836","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.356,311,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.7430423498153687","""y"":-0.25845181941986086","""z"":2.5677895545959474","""yaw"":156.82379150390626","""timestamp"":38.84673309326172","""unity_x"":5.234361171722412","""unity_z"":7.7110795974731449","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.557,312,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.8322031497955323","""y"":-0.25845181941986086","""z"":2.5421817302703859","""yaw"":156.82379150390626","""timestamp"":38.95817565917969","""unity_x"":5.502111434936523","""unity_z"":7.63417911529541","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.557,313,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.9189797639846802","""y"":-0.25845181941986086","""z"":2.511775016784668","""yaw"":156.82379150390626","""timestamp"":39.068641662597659","""unity_x"":5.762701988220215","""unity_z"":7.542867660522461","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.703,314,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.0051136016845705","""y"":-0.25845181941986086","""z"":2.4777438640594484","""yaw"":156.82379150390626","""timestamp"":39.17992401123047","""unity_x"":6.0213623046875","""unity_z"":7.440672397613525","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.841,315,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.2906494140625","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:25.908,316,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.40153884887695","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.080,317,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.51186752319336","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.115,318,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.62321090698242","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.215,319,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.734092712402347","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.326,320,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.844539642333987","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.450,321,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":39.95576477050781","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.610,322,10.30.138.30,45520,10.30.135.228,8888,213,"{""x"":2.051666736602783","""y"":-0.25845181941986086","""z"":2.4639475345611574","""yaw"":156.82379150390626","""timestamp"":40.06689453125","""unity_x"":6.161161422729492","""unity_z"":7.399241924285889","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.659,323,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.0448415279388429","""y"":-0.25845181941986086","""z"":2.4367473125457765","""yaw"":156.82379150390626","""timestamp"":40.178218841552737","""unity_x"":6.140665054321289","""unity_z"":7.317559242248535","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.778,324,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.02828311920166","""y"":-0.25845181941986086","""z"":2.3460750579833986","""yaw"":156.82379150390626","""timestamp"":40.28901672363281","""unity_x"":6.090939998626709","""unity_z"":7.0452704429626469","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.894,325,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.0210256576538088","""y"":-0.25845181941986086","""z"":2.2535488605499269","""yaw"":156.82379150390626","""timestamp"":40.40053176879883","""unity_x"":6.069146156311035","""unity_z"":6.76741361618042","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:26.998,326,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0197503566741945","""y"":-0.25845181941986086","""z"":2.1617045402526857","""yaw"":156.82379150390626","""timestamp"":40.51089096069336","""unity_x"":6.065316200256348","""unity_z"":6.491605281829834","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.130,327,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":2.027282476425171","""y"":-0.25845181941986086","""z"":2.0688540935516359","""yaw"":156.82379150390626","""timestamp"":40.62284469604492","""unity_x"":6.087934970855713","""unity_z"":6.212774753570557","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.218,328,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.044755697250366","""y"":-0.25845181941986086","""z"":1.9777145385742188","""yaw"":156.82379150390626","""timestamp"":40.734352111816409","""unity_x"":6.140407085418701","""unity_z"":5.939082622528076","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.341,329,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.0679869651794435","""y"":-0.25845181941986086","""z"":1.8883837461471558","""yaw"":156.82379150390626","""timestamp"":40.84523391723633","""unity_x"":6.210170745849609","""unity_z"":5.6708221435546879","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.450,330,10.30.138.30,45520,10.30.135.228,8888,214,"{""x"":2.092363119125366","""y"":-0.25845181941986086","""z"":1.7988426685333253","""yaw"":156.82379150390626","""timestamp"":40.95671081542969","""unity_x"":6.28337287902832","""unity_z"":5.40192985534668","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.562,331,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.1054635047912599","""y"":-0.25845181941986086","""z"":1.7077549695968629","""yaw"":156.82379150390626","""timestamp"":41.06764602661133","""unity_x"":6.3227128982543949","""unity_z"":5.128393173217773","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.673,332,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.17921829223633","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.839,333,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.289791107177737","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:27.899,334,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.401611328125","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.007,335,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.512081146240237","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.177,336,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.62368392944336","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.229,337,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.73513412475586","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.341,338,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.84581756591797","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.451,339,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0973052978515627","""y"":-0.25845181941986086","""z"":1.6738511323928834","""yaw"":156.82379150390626","""timestamp"":41.95697021484375","""unity_x"":6.298213958740234","""unity_z"":5.026579856872559","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.563,340,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":2.0314764976501467","""y"":-0.25845181941986086","""z"":1.6942962408065797","""yaw"":156.82379150390626","""timestamp"":42.06770706176758","""unity_x"":6.100529670715332","""unity_z"":5.087976455688477","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.701,341,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":1.9430934190750123","""y"":-0.25845181941986086","""z"":1.722293496131897","""yaw"":156.82379150390626","""timestamp"":42.1790771484375","""unity_x"":5.835115432739258","""unity_z"":5.172052383422852","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.773,342,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.8545429706573487","""y"":-0.25845181941986086","""z"":1.7485642433166505","""yaw"":156.82379150390626","""timestamp"":42.2900276184082","""unity_x"":5.569198131561279","""unity_z"":5.250943660736084","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.884,343,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.765595555305481","""y"":-0.25845181941986086","""z"":1.7748706340789796","""yaw"":156.82379150390626","""timestamp"":42.401451110839847","""unity_x"":5.302088737487793","""unity_z"":5.329941749572754","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:28.994,344,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.6760621070861817","""y"":-0.25845181941986086","""z"":1.796365737915039","""yaw"":156.82379150390626","""timestamp"":42.51207733154297","""unity_x"":5.033219337463379","""unity_z"":5.394491672515869","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.105,345,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":1.5838847160339356","""y"":-0.25845181941986086","""z"":1.81033194065094","""yaw"":156.82379150390626","""timestamp"":42.62410354614258","""unity_x"":4.756410598754883","""unity_z"":5.436432361602783","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.226,346,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.4916906356811524","""y"":-0.25845181941986086","""z"":1.8171555995941163","""yaw"":156.82379150390626","""timestamp"":42.735172271728519","""unity_x"":4.479551315307617","""unity_z"":5.456923484802246","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.342,347,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.399703860282898","""y"":-0.25845181941986086","""z"":1.8168935775756837","""yaw"":156.82379150390626","""timestamp"":42.845706939697269","""unity_x"":4.203314781188965","""unity_z"":5.456136703491211","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.450,348,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.3086824417114258","""y"":-0.25845181941986086","""z"":1.8021866083145142","""yaw"":156.82379150390626","""timestamp"":42.956722259521487","""unity_x"":3.9299774169921877","""unity_z"":5.411971569061279","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.562,349,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2259132862091065","""y"":-0.25845181941986086","""z"":1.7619826793670655","""yaw"":156.82379150390626","""timestamp"":43.06775665283203","""unity_x"":3.6814212799072267","""unity_z"":5.291239261627197","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.750,350,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2192366123199463","""y"":-0.25845181941986086","""z"":1.7557754516601563","""yaw"":156.82379150390626","""timestamp"":43.17827224731445","""unity_x"":3.6613712310791017","""unity_z"":5.272598743438721","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.785,351,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2192366123199463","""y"":-0.25845181941986086","""z"":1.7557754516601563","""yaw"":156.82379150390626","""timestamp"":43.288856506347659","""unity_x"":3.6613712310791017","""unity_z"":5.272598743438721","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:29.894,352,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2192366123199463","""y"":-0.25845181941986086","""z"":1.7557754516601563","""yaw"":156.82379150390626","""timestamp"":43.40077590942383","""unity_x"":3.6613712310791017","""unity_z"":5.272598743438721","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.011,353,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2192366123199463","""y"":-0.25845181941986086","""z"":1.7557754516601563","""yaw"":156.82379150390626","""timestamp"":43.511043548583987","""unity_x"":3.6613712310791017","""unity_z"":5.272598743438721","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.114,354,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.2287718057632447","""y"":-0.25845181941986086","""z"":1.7129676342010499","""yaw"":156.82379150390626","""timestamp"":43.62383270263672","""unity_x"":3.690005302429199","""unity_z"":5.144046783447266","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.274,355,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.2468708753585816","""y"":-0.25845181941986086","""z"":1.6220710277557374","""yaw"":156.82379150390626","""timestamp"":43.735172271728519","""unity_x"":3.744357109069824","""unity_z"":4.871084213256836","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.339,356,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.259032130241394","""y"":-0.25845181941986086","""z"":1.5305625200271607","""yaw"":156.82379150390626","""timestamp"":43.84606170654297","""unity_x"":3.780877113342285","""unity_z"":4.596283912658691","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.450,357,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.2673815488815308","""y"":-0.25845181941986086","""z"":1.438277244567871","""yaw"":156.82379150390626","""timestamp"":43.957374572753909","""unity_x"":3.80595064163208","""unity_z"":4.319150924682617","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.562,358,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.2766684293746949","""y"":-0.25845181941986086","""z"":1.3465502262115479","""yaw"":156.82379150390626","""timestamp"":44.06812286376953","""unity_x"":3.833838939666748","""unity_z"":4.043694496154785","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.673,359,10.30.138.30,45520,10.30.135.228,8888,219,"{""x"":1.2861250638961793","""y"":-0.25845181941986086","""z"":1.2546708583831788","""yaw"":156.82379150390626","""timestamp"":44.179073333740237","""unity_x"":3.8622372150421144","""unity_z"":3.767780303955078","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.800,360,10.30.138.30,45520,10.30.135.228,8888,218,"{""x"":1.296685814857483","""y"":-0.25845181941986086","""z"":1.1630041599273682","""yaw"":156.82379150390626","""timestamp"":44.289913177490237","""unity_x"":3.893951177597046","""unity_z"":3.4925050735473635","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:30.965,361,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.40225601196289","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.005,362,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.51248550415039","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.131,363,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.62412643432617","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.322,364,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.73526382446289","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.341,365,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.846412658691409","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.462,366,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":44.95796585083008","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.549,367,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.0687255859375","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.671,368,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.179473876953128","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.846,369,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.29046630859375","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:31.896,370,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.40211868286133","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.006,371,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.51261520385742","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.118,372,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.62431716918945","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.237,373,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.735565185546878","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.371,374,10.30.138.30,45520,10.30.135.228,8888,215,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.8465690612793","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.439,375,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":45.958213806152347","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.560,376,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.06816482543945","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.685,377,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.178768157958987","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.775,378,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.28937911987305","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:32.895,379,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.400997161865237","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:33.005,380,10.30.138.30,45520,10.30.135.228,8888,217,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.511146545410159","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:33.154,381,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.62302780151367","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:33.227,382,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.73416519165039","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
2026-03-08 20:58:33.418,383,10.30.138.30,45520,10.30.135.228,8888,216,"{""x"":1.302686095237732","""y"":-0.25845181941986086","""z"":1.1320416927337647","""yaw"":156.82379150390626","""timestamp"":46.84498596191406","""unity_x"":3.911970376968384","""unity_z"":3.399524688720703","""scale_factor"":0.3330000042915344}"
